year,state_po,pres_is_dem,pres_share,dem_share,is_midterm_x,simulated,pres_share_lag4,swing,dem_v,rep_v,is_midterm_y,gas_1m_nat,gas_3m_nat,gas_6m_nat,gas_yoy_nat,gas_W_nat,gas_up_nat,gas_down_nat,gas_W_padd1,gas_3m_padd1,gas_6m_padd1,gas_W_padd2,gas_3m_padd2,gas_6m_padd2,gas_W_padd3,gas_3m_padd3,gas_6m_padd3,gas_W_padd4,gas_3m_padd4,gas_6m_padd4,gas_W_padd5,gas_3m_padd5,gas_6m_padd5,spr_drawdown_3m_mb,spr_big_release,car,commute_min,rural,vehicles_hh,gas_exposure_idx,padd,unemp_rate,income_growth,gas_W_padd,gas_3m_padd,gas_6m_padd,gasW_nat_x_exp,gas3m_nat_x_exp,gasyoy_x_exp,gasup_x_exp,gasdown_x_exp,gasW_padd_x_exp,gas3m_padd_x_exp,gas6m_padd_x_exp
2018,AR,0,0.6399725301587338,0.3600274698412662,1,0,0.33329713960531393,0.30667539055341986,312978.0,556339.0,1,2.74275,2.766153846153846,2.780615384615385,0.13138083943487677,2.7718986696061814,0.3185000000000002,0.0,2.783531916844845,2.7758461538461536,2.7951538461538465,2.749676776489787,2.7386153846153842,2.7656538461538465,2.5842309974492723,2.5669230769230773,2.601961538461538,2.9730447387766774,2.9831538461538463,2.9709230769230768,3.4049594472183906,3.393615384615385,3.399576923076923,5.312999999999988,1.0,0.912,22.2,0.432,2.1,1.296569526891484,3,4.437947994470195,3.5984485247421585,2.5842309974492723,2.5669230769230773,2.601961538461538,3.593959346642421,3.5865107836167516,0.17034439282868422,0.412957394314938,0.0,3.350635161741111,3.328194239412987,3.373624040912915
2020,AR,0,0.7147920476444034,0.28520795235559665,0,0,0.12772637485919322,0.5870656727852102,330485.0,828266.0,0,2.0555,2.082461538461539,2.0361153846153845,-0.1745808653749623,2.0582400697409793,0.0,-0.43474999999999975,2.0871893838772317,2.1155384615384616,2.061269230769231,2.0302616758357037,2.0423846153846155,2.018846153846154,1.818246388259445,1.8425384615384617,1.7946153846153847,2.2686630780307606,2.303,2.241076923076923,2.7834704216542483,2.822230769230769,2.7529230769230773,16.87099999999998,1.0,0.912,22.2,0.432,2.1,1.296569526891484,3,8.90072553708665,-0.5665046226339716,1.818246388259445,1.8425384615384617,1.7946153846153847,2.6686513534531566,2.7000561716927893,-0.22635623002352076,0.0,-0.5636836018160724,2.3574828593976984,2.388979221356286,2.3268436201829483
2022,AR,1,0.31246270570069595,0.31246270570069595,1,0,0.6399725301587338,-0.32750982445803783,271771.0,598000.0,1,3.62475,3.635307692307692,4.0403076923076915,0.10865575776112557,3.8738986772873534,0.3552500000000003,0.0,3.82382877914787,3.5600769230769234,4.019576923076924,3.9388069790973996,3.6933846153846153,4.098346153846155,3.513940256088905,3.237846153846154,3.7161153846153847,4.158228866240334,3.934,4.312615384615385,5.230088761075263,5.0833076923076925,5.301615384615384,68.339,1.0,0.912,22.2,0.432,2.1,1.296569526891484,3,5.130435630939725,3.714026596953817,3.513940256088905,3.237846153846154,3.7161153846153847,5.02277897523601,4.713429174720357,0.14087974443437828,0.4606063244282001,0.0,4.556067855362132,4.198092655839719,4.818201966104935
1976,AZ,0,0.4890344357068477,0.5109655642931523,0,0,,,355747.0,340478.0,0,0.6625446938792028,0.6537463147199821,0.6432409306011186,0.030860181351207494,0.6477281449730842,0.019834163523119508,0.0,,,,,,,,,,,,,,,,,,0.904,26.5,0.101,1.9,0.5291719776679399,5,9.862625615037345,1.5830746249229968,,,,0.342759583466593,0.3459442302535004,0.016330343196809746,0.010495683536918465,0.0,,,
1978,AZ,1,0.5314890071930751,0.5314890071930751,1,0,,,261567.0,230573.0,1,0.8693031056797943,0.8494588212214288,0.8379354040210495,0.10386909062851513,0.844906233086199,0.08179749196174457,0.0,,,,,,,,,,,,,,,,-7.048838340271487,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,7.0417784584974505,2.6049609872243504,,,,0.44710070230619336,0.44950980437322047,0.05496461210646183,0.04328494058967379,0.0,,,
1980,AZ,1,0.476005645304413,0.476005645304413,0,0,0.4890344357068477,-0.013028790402434653,394275.0,434024.0,0,1.2805956222503239,1.2358756106274376,1.1825130917444873,0.2857125495190298,1.2103020753581832,0.28457545994469824,0.0,,,,,,,,,,,,,,,,-17.262120550021706,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,4.893509761494011,-0.5242285191882253,,,,0.6404579427929018,0.6539907410272939,0.1511910748735342,0.15058935893469957,0.0,,,
1982,AZ,0,0.5678629209120389,0.432137079087961,1,0,0.5314890071930751,0.03637391371896381,300493.0,394872.0,1,1.2264370400705893,1.2630051426220712,1.258107679548761,-0.09526084504710253,1.2556295072510915,0.0,-0.1291327209556592,,,,,,,,,,,,,,,,62.13425872740373,1.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,9.328959591156718,-0.5884859560978615,,,,0.664443949570281,0.6683469291260999,-0.05040936976789442,0.0,-0.0683334173297484,,,
1984,AZ,0,0.6535172509506157,0.3464827490493843,0,0,0.476005645304413,0.17751160564620272,319560.0,602737.0,0,1.0416121602347792,1.0553137359739488,1.0479439422796537,-0.07414451062033622,1.0485242589049686,0.0,-0.08341455525477737,,,,,,,,,,,,,,,,-12.194000000000017,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,10.365340206161562,9.140610861491364,,,,0.5548496557175533,0.5584424567254767,-0.039235197318184895,0.0,-0.044140645170462185,,,
1986,AZ,0,0.6748541403152669,0.3251458596847331,1,0,0.5678629209120389,0.10699121940322798,260144.0,539940.0,1,1.0112896670181926,0.996666882063704,0.9683070161787384,0.010827095919767826,0.9813733653455925,0.01083205057687242,0.0,,,,,,,,,,,,,,,,-4.119999999999948,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.896975390226281,2.2334507372088375,,,,0.5193152845705689,0.5274081850577896,0.005729395760264024,0.005732017625962728,0.0,,,
1988,AZ,0,0.7041940352560744,0.2958059647439256,0,0,0.6535172509506157,0.05067678430545863,321815.0,766111.0,0,1.0921005388969864,1.103898087704506,1.087905527619594,0.045878071524640074,1.0944917906397,0.047905647895050585,0.0,,,,,,,,,,,,,,,,-4.353999999999928,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,4.143264610746194,4.630859919117998,,,,0.5791743853941349,0.5841519342144503,0.024277389840284987,0.0253503264380879,0.0,,,
1990,AZ,0,0.643086037430995,0.356913962569005,1,0,0.6748541403152669,-0.0317681028842719,344604.0,620906.0,1,1.3392499999999998,1.2745613503088766,1.1781809175954556,0.22711545236517905,1.2240565473093878,0.24786939891744542,0.0,,,,,,,,,,,,,,,,-2.687999999999988,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.335357662198451,3.1873117149878274,,,,0.647736423917099,0.6744621504020681,0.12018313308703059,0.1311655400285081,0.0,,,
1992,AZ,0,0.5596394033715376,0.4403605966284624,0,0,0.7041940352560744,-0.14455463188453677,582317.0,740047.0,0,1.11525,1.118846153846154,1.1261923076923077,0.024575103353238426,1.1234338554296395,0.02675000000000005,0.0,1.1061084564058,1.103,1.1076153846153847,1.0982030315982603,1.0904615384615384,1.1031538461538462,1.1071694944684385,1.104076923076923,1.1097307692307692,1.1861965818847355,1.1857692307692307,1.1858076923076923,1.2425671774748754,1.2403846153846154,1.2429999999999999,-3.983000000000061,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,8.230453171168948,2.4472396982908453,1.2425671774748754,1.2403846153846154,1.2429999999999999,0.5944897150568208,0.5920620319369375,0.0130044560428272,0.01415535040261742,0.0,0.6575317306896499,0.6563767799919639,0.6577607682412492
1994,AZ,1,0.38557255838336457,0.38557255838336457,1,0,0.643086037430995,-0.25751347904763044,409672.0,652831.0,1,1.11425,1.1348461538461538,1.1125769230769231,0.026012891344382894,1.12027994673853,0.028249999999999886,0.0,1.09736959005405,1.1140000000000003,1.0861153846153848,1.1083466265484814,1.1204615384615384,1.1051153846153845,1.099484280155522,1.1164615384615386,1.0892307692307692,1.1977816959818226,1.2233076923076924,1.1850769230769231,1.2143483173000258,1.227153846153846,1.203846153846154,-0.0030000000000427463,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.990682222820039,2.020242656346933,1.2143483173000258,1.227153846153846,1.203846153846154,0.5928207549573623,0.6005287835796244,0.013765293157568331,0.014949108369119241,0.0,0.6425991006433897,0.6493754276720496,0.6370416500387124
1996,AZ,1,0.394282676201842,0.394282676201842,0,0,0.5596394033715376,-0.16535672716969563,521345.0,800917.0,0,1.2125000000000001,1.2027692307692308,1.2181153846153847,0.13423760523854078,1.2118786216553061,0.14350000000000018,0.0,1.1984479962033494,1.1858461538461538,1.2068846153846153,1.1930051446155256,1.1873076923076924,1.1952307692307693,1.1880097624348296,1.1752307692307693,1.1973076923076924,1.2684744659539449,1.2659999999999998,1.2726923076923078,1.3559162463836714,1.3223076923076924,1.3883076923076925,9.253000000000043,1.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.86269115970917,3.641840107751623,1.3559162463836714,1.3223076923076924,1.3883076923076925,0.6412922069148355,0.6364717725243006,0.07103477904148683,0.07593617879534947,0.0,0.7175128816509371,0.6997281766239913,0.7346535271500754
1998,AZ,1,0.41493138599774604,0.41493138599774604,1,0,0.38557255838336457,0.029358827614381466,406834.0,573651.0,1,1.00375,1.002153846153846,1.0233076923076923,-0.14501703577512792,1.0146770154714897,0.0,-0.17025000000000023,0.9983346850397551,0.988230769230769,1.0047692307692306,1.0258264050313906,1.0089230769230768,1.0376153846153846,0.9683643102585713,0.957076923076923,0.9759230769230768,1.1091881249922615,1.1025384615384617,1.1152307692307692,1.151323959823419,1.139,1.162,0.0029999999999290594,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,3.7094781672666883,4.466651997300406,1.151323959823419,1.139,1.162,0.536938642971251,0.530311732696763,-0.07673895161666683,0.0,-0.0900915291979669,0.6092483767562424,0.6027268825637835,0.6148978380501461
2000,AZ,1,0.3949194514372446,0.3949194514372446,0,0,0.394282676201842,0.0006367752354026202,557849.0,854715.0,0,1.5182499999999999,1.4973076923076922,1.517769230769231,0.2431934493346981,1.5119045269230031,0.29699999999999993,0.0,1.510243834565001,1.497,1.5156538461538462,1.5219541993983414,1.4904615384615383,1.5414615384615387,1.4526875617880703,1.4369999999999998,1.4608076923076925,1.5861403248140213,1.587923076923077,1.5755769230769232,1.7094251708693244,1.7376923076923079,1.6832307692307693,4.356999999999971,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,6.236422066059266,5.249588330098395,1.7094251708693244,1.7376923076923079,1.6832307692307693,0.8000575085569567,0.7923332727158807,0.12869115854033014,0.1571640773673781,0.0,0.9045798983442764,0.9195380750399048,0.8907185550253739
2002,AZ,0,0.5908910911679406,0.4091089088320594,1,0,0.41493138599774604,0.17595970517019455,472135.0,681922.0,1,1.4297499999999999,1.3868461538461538,1.3701153846153846,0.17966171617161675,1.3814328783450758,0.21774999999999967,0.0,1.3851086300450433,1.3927692307692305,1.3748461538461536,1.4160818879812591,1.4202307692307694,1.4031153846153848,1.3370129006179245,1.3434615384615383,1.3250384615384616,1.4399788720008364,1.4523846153846154,1.4280769230769235,1.5152803982008,1.5105384615384614,1.521846153846154,-10.552999999999997,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,6.849969094660206,2.528476889914817,1.5152803982008,1.5105384615384614,1.521846153846154,0.7310155682493783,0.7338801219519453,0.09507194565775053,0.11522719813719373,0.0,0.8018439250373808,0.799334625035795,0.8053183389371172
2004,AZ,0,0.6536316087546525,0.3463683912453474,0,0,0.3949194514372446,0.25871215731740793,597526.0,1127591.0,0,1.97475,1.886538461538462,1.8991538461538462,0.3088649544324771,1.900073397353828,0.46599999999999997,0.0,1.9301048425654581,1.9094615384615379,1.9318846153846154,1.8951148841318899,1.8856923076923073,1.8929615384615386,1.8358039909381914,1.822692307692308,1.8344999999999998,1.9363125073295155,1.9225384615384615,1.9386153846153844,2.150742728434278,2.118153846153846,2.1530384615384617,-5.199000000000069,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,3.804274296174322,4.359362516750381,2.150742728434278,2.118153846153846,2.1530384615384617,1.0054655973919666,0.9983032886389407,0.16344267876935203,0.24659414159325996,0.0,1.1381127830605078,1.120867659774184,1.1393276206874465
2006,AZ,0,0.5514789006832296,0.4485210993167704,1,0,0.5908910911679406,-0.03941219048471101,627259.0,771246.0,1,2.1935000000000002,2.453692307692308,2.661807692307692,-0.125311534243844,2.5500984908945767,0.0,-0.3142499999999999,2.5904444134096596,2.4925384615384614,2.7118076923076924,2.518594877785065,2.3960769230769228,2.6412692307692303,2.4825290440358545,2.380076923076923,2.602730769230769,2.6981636686267643,2.673769230769231,2.773230769230769,2.831365511272721,2.742,2.950269230769231,-0.6699999999999591,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.072787997433499,3.316419841447764,2.831365511272721,2.742,2.950269230769231,1.349440661674712,1.2984252110501497,-0.0663113524004187,0.0,-0.16629229398215006,1.4982792871009836,1.4509895627654912,1.5611998034990255
2008,AZ,0,0.4919341987373761,0.5080658012626239,0,0,0.6536316087546525,-0.16169741001727644,1055305.0,1021798.0,0,2.72325,3.388846153846153,3.6617307692307697,-0.0459800315291643,3.4982563897968664,0.0,-0.13124999999999964,3.5358540662827487,3.4158461538461538,3.6937692307692305,3.4673318327702582,3.356307692307692,3.6454230769230764,3.408778832129459,3.2934615384615387,3.5762307692307687,3.5743921718887637,3.4852307692307694,3.717230769230769,3.7543610781342522,3.5979999999999994,3.9223461538461537,4.982000000000085,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,7.085291718726451,-1.1122409760989913,3.7543610781342522,3.5979999999999994,3.9223461538461537,1.8511792521783155,1.7932824212431606,-0.024331344217522102,0.0,-0.06945382206891693,1.9867026765958413,1.9039607756492474,2.075595671329007
2010,AZ,1,0.4414911926526982,0.4414911926526982,1,0,0.5514789006832296,-0.10998770803053137,711837.0,900510.0,1,2.78,2.7128461538461535,2.7122307692307697,0.08329274232829986,2.7153096761567306,0.21374999999999966,0.0,2.7034299883182116,2.690923076923077,2.7041538461538464,2.727525348857341,2.7287692307692306,2.7198846153846157,2.6085332519811835,2.598692307692308,2.6133461538461544,2.797673834666797,2.8053076923076925,2.7997692307692312,3.0369871060541973,3.034461538461539,3.0381153846153848,0.03700000000003456,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,9.520814726670801,2.6073541926055293,3.0369871060541973,3.034461538461539,3.0381153846153848,1.4368657913127505,1.4355621643396332,0.04407618518325256,0.11311051022652197,0.0,1.607088473062733,1.605752013464992,1.607685526460317
2012,AZ,1,0.455579732490738,0.455579732490738,0,0,0.4919341987373761,-0.03635446624663807,946994.0,1131663.0,0,3.5452500000000002,3.687846153846153,3.583,0.041112987299023684,3.6061508700323803,0.14000000000000057,0.0,3.652879473362548,3.7458461538461543,3.613346153846154,3.6284406023597686,3.7084615384615387,3.618153846153846,3.4446682168398164,3.526923076923077,3.4217307692307695,3.6523538117382985,3.6697692307692305,3.645461538461539,4.039775826428676,4.104230769230769,4.014846153846154,0.9980000000000473,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,8.458906115476184,2.191986324172188,4.039775826428676,4.104230769230769,4.014846153846154,1.9082739876639967,1.9515048425658745,0.021755840796861256,0.07408407687351189,0.0,2.137736163406399,2.1718439129594564,2.1245440792632913
2014,AZ,1,0.4142630944777871,0.4142630944777871,1,0,0.4414911926526982,-0.02722809817491112,577943.0,817168.0,1,3.04725,3.265769230769231,3.4225384615384615,-0.06597701149425284,3.337322552022478,0.0,-0.21524999999999972,3.379060421397325,3.2998461538461537,3.4645000000000006,3.333666974057329,3.2559230769230774,3.428576923076923,3.176073921115627,3.0996923076923077,3.2623461538461545,3.486591137189656,3.4784615384615383,3.5278846153846155,3.718446626595878,3.639307692307692,3.815692307692307,0.0049999999999954525,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,6.496362276386878,2.378080397576699,3.718446626595878,3.639307692307692,3.815692307692307,1.7660175749695508,1.7281535624532607,-0.034913185653034175,0.0,-0.1139042681930239,1.9676977552484203,1.9258196488806079,2.0191574446338834
2016,AZ,1,0.4499672098638296,0.4499672098638296,0,0,0.455579732490738,-0.005612522626908423,1034687.0,1264785.0,0,2.17225,2.1655384615384614,2.1867692307692312,-0.0044683776351970295,2.1763215770315223,0.0,-0.009749999999999925,2.1980615716467478,2.188538461538462,2.2011538461538462,2.1681027822824035,2.1496153846153847,2.194692307692308,2.0162623349550235,2.0016153846153846,2.0234615384615386,2.2687778792283444,2.2584615384615385,2.273653846153846,2.6609580044743493,2.6401538461538463,2.6641538461538463,0.009000000000014552,0.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,5.819665488631765,1.9799519660980622,2.6609580044743493,2.6401538461538463,2.6641538461538463,1.1516483929591805,1.1459422704082955,-0.0023645402301844046,0.0,-0.005159426782262375,1.4081044097190263,1.3970954321168487,1.4097955595808793
2018,AZ,0,0.4913860330463018,0.5086139669536982,1,0,0.4142630944777871,0.07712293856851471,1179193.0,1139251.0,1,2.74275,2.766153846153846,2.780615384615385,0.13138083943487677,2.7718986696061814,0.3185000000000002,0.0,2.783531916844845,2.7758461538461536,2.7951538461538465,2.749676776489787,2.7386153846153842,2.7656538461538465,2.5842309974492723,2.5669230769230773,2.601961538461538,2.9730447387766774,2.9831538461538463,2.9709230769230768,3.4049594472183906,3.393615384615385,3.399576923076923,5.312999999999988,1.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,4.293736036118899,3.6505158943398177,3.4049594472183906,3.393615384615385,3.399576923076923,1.4668111008906344,1.463771101303009,0.06952305863142781,0.16854127488723897,0.0,1.8018091245636911,1.7958061645212697,1.7989608436189053
2020,AZ,0,0.5014073542291315,0.4985926457708684,0,0,0.4499672098638296,0.05144014436530192,1629318.0,1638516.0,0,2.0555,2.082461538461539,2.0361153846153845,-0.1745808653749623,2.0582400697409793,0.0,-0.43474999999999975,2.0871893838772317,2.1155384615384616,2.061269230769231,2.0302616758357037,2.0423846153846155,2.018846153846154,1.818246388259445,1.8425384615384617,1.7946153846153847,2.2686630780307606,2.303,2.241076923076923,2.7834704216542483,2.822230769230769,2.7529230769230773,16.87099999999998,1.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,8.333820803371742,-4.22902909716664,2.7834704216542483,2.822230769230769,2.7529230769230773,1.0891629682202326,1.101980290725113,-0.09238330179344918,0.0,-0.23005751729113674,1.472934547806993,1.4934454375891573,1.456769748983095
2022,AZ,1,0.43403687112704303,0.43403687112704303,1,0,0.4913860330463018,-0.05734916191925876,1016112.0,1324961.0,1,3.62475,3.635307692307692,4.0403076923076915,0.10865575776112557,3.8738986772873534,0.3552500000000003,0.0,3.82382877914787,3.5600769230769234,4.019576923076924,3.9388069790973996,3.6933846153846153,4.098346153846155,3.513940256088905,3.237846153846154,3.7161153846153847,4.158228866240334,3.934,4.312615384615385,5.230088761075263,5.0833076923076925,5.301615384615384,68.339,1.0,0.904,26.5,0.101,1.9,0.5291719776679399,5,3.8961195407834257,0.6709572848814978,5.230088761075263,5.0833076923076925,5.301615384615384,2.0499586243453654,1.923702960969936,0.057497582219463425,0.1879883450665358,0.0,2.767616413077062,2.6899439846331132,2.8054662979116984
